Symbol,Company Name,Cap Category,Sector,ISIN,Date of Listing,Index Source
TARMAT,Tarmat Limited,Micro Cap,Others / Diversified,INE924H01018,09-JUL-2007,EQUITY_L (beyond Nifty 500)
TARSONS,Tarsons Products Limited,Micro Cap,Others / Diversified,INE144Z01023,26-NOV-2021,EQUITY_L (beyond Nifty 500)
TASTYBITE,Tasty Bite Eatables Limited,Micro Cap,Others / Diversified,INE488B01017,23-MAR-2017,EQUITY_L (beyond Nifty 500)
TATVA,Tatva Chintan Pharma Chem Limited,Micro Cap,Healthcare & Pharma,INE0GK401011,29-JUL-2021,EQUITY_L (beyond Nifty 500)
TBZ,Tribhovandas Bhimji Zaveri Limited,Micro Cap,Others / Diversified,INE760L01018,09-MAY-2012,EQUITY_L (beyond Nifty 500)
TCC,TCC Concept Limited,Micro Cap,Others / Diversified,INE887D01016,25-FEB-2026,EQUITY_L (beyond Nifty 500)
TCI,Transport Corporation of India Limited,Micro Cap,Logistics & Transportation,INE688A01022,21-JAN-2002,EQUITY_L (beyond Nifty 500)
TCIEXP,TCI Express Limited,Micro Cap,Capital Goods & Engineering,INE586V01016,15-DEC-2016,EQUITY_L (beyond Nifty 500)
TCIFINANCE,TCI Finance Limited,Micro Cap,Financial Services,INE911B01018,21-MAY-1997,EQUITY_L (beyond Nifty 500)
TCPLPACK,TCPL Packaging Limited,Micro Cap,Paper & Packaging,INE822C01015,17-OCT-2017,EQUITY_L (beyond Nifty 500)
TDPOWERSYS,TD Power Systems Limited,Micro Cap,Capital Goods,INE419M01027,08-SEP-2011,Nifty Microcap 250
TEAMGTY,Team India Guaranty Limited,Micro Cap,FMCG & Consumer Goods,INE289C01025,11-JUN-2002,EQUITY_L (beyond Nifty 500)
TEAMLEASE,Teamlease Services Limited,Micro Cap,FMCG & Consumer Goods,INE985S01024,12-FEB-2016,EQUITY_L (beyond Nifty 500)
TECHNVISN,TechNVision Ventures Limited,Micro Cap,Financial Services,INE314H01012,20-APR-2026,EQUITY_L (beyond Nifty 500)
TECILCHEM,TECIL Chemicals and Hydro Power Limited,Micro Cap,Chemicals,INE014B01011,06-DEC-1995,EQUITY_L (beyond Nifty 500)
TEMBO,Tembo Global Industries Limited,Micro Cap,Others / Diversified,INE869Y01010,23-APR-2021,EQUITY_L (beyond Nifty 500)
TERASOFT,Tera Software Limited,Micro Cap,Information Technology,INE482B01010,29-DEC-2016,EQUITY_L (beyond Nifty 500)
TEXINFRA,Texmaco Infrastructure & Holdings Limited,Micro Cap,Construction & Infrastructure,INE435C01024,09-SEP-2004,EQUITY_L (beyond Nifty 500)
TEXMOPIPES,Texmo Pipes and Products Limited,Micro Cap,Others / Diversified,INE141K01013,10-MAR-2010,EQUITY_L (beyond Nifty 500)
TEXRAIL,Texmaco Rail & Engineering Limited,Micro Cap,Capital Goods,INE621L01012,03-MAR-2011,Nifty Microcap 250
TFCILTD,Tourism Finance Corporation of India Limited,Micro Cap,Financial Services,INE305A01023,26-JUL-2000,EQUITY_L (beyond Nifty 500)
TFL,Transwarranty Finance Limited,Micro Cap,Financial Services,INE804H01012,26-FEB-2007,EQUITY_L (beyond Nifty 500)
TGBHOTELS,TGB Banquets And Hotels Limited,Micro Cap,Retail & Consumer Services,INE797H01018,17-MAY-2007,EQUITY_L (beyond Nifty 500)
THACKER,Thacker & Company Limited,Micro Cap,Others / Diversified,INE077P01034,20-APR-2026,EQUITY_L (beyond Nifty 500)
THAKDEV,Thakkers Developers Limited,Micro Cap,Others / Diversified,INE403F01017,20-APR-2026,EQUITY_L (beyond Nifty 500)
THANGAMAYL,Thangamayil Jewellery Limited,Micro Cap,Consumer Durables,INE085J01014,19-FEB-2010,Nifty Microcap 250
THEINVEST,The Investment Trust Of India Limited,Micro Cap,Financial Services,INE924D01017,02-AUG-2017,EQUITY_L (beyond Nifty 500)
THEJO,Thejo Engineering Limited,Micro Cap,Capital Goods & Engineering,INE121N01019,10-OCT-2023,EQUITY_L (beyond Nifty 500)
THEMISMED,Themis Medicare Limited,Micro Cap,Automobile & Auto Components,INE083B01024,02-APR-2007,EQUITY_L (beyond Nifty 500)
THOMASCOOK,Thomas Cook  (India)  Limited,Micro Cap,Consumer Services,INE332A01027,07-JUN-2000,Nifty Microcap 250
THOMASCOTT,Thomas Scott (India) Limited,Micro Cap,Media & Entertainment,INE480M01011,30-JAN-2012,EQUITY_L (beyond Nifty 500)
THYROCARE,Thyrocare Technologies Limited,Micro Cap,Healthcare,INE594H01019,09-MAY-2016,Nifty Microcap 250
TI,Tilaknagar Industries Limited,Micro Cap,Fast Moving Consumer Goods,INE133E01013,16-JUL-2010,Nifty Microcap 250
TICL,Twamev Construction and Infrastructure Limited,Micro Cap,Construction & Infrastructure,INE388G01026,16-OCT-2023,EQUITY_L (beyond Nifty 500)
TIGERLOGS,Tiger Logistics (India) Limited,Micro Cap,Logistics & Transportation,INE906O01029,18-SEP-2025,EQUITY_L (beyond Nifty 500)
TIIL,Technocraft Industries (India) Limited,Micro Cap,Information Technology,INE545H01011,12-FEB-2007,EQUITY_L (beyond Nifty 500)
TIJARIA,Tijaria Polypipes Limited,Micro Cap,Others / Diversified,INE440L01017,14-OCT-2011,EQUITY_L (beyond Nifty 500)
TIL,TIL Limited,Micro Cap,Others / Diversified,INE806C01018,27-SEP-1995,EQUITY_L (beyond Nifty 500)
TIMETECHNO,Time Technoplast Limited,Micro Cap,Capital Goods,INE508G01029,13-JUN-2007,Nifty Microcap 250
TIMEX,Timex Group India Limited,Micro Cap,Others / Diversified,INE064A01026,20-APR-2026,EQUITY_L (beyond Nifty 500)
TINNARUBR,Tinna Rubber and Infrastructure Limited,Micro Cap,Chemicals,INE015C01016,17-APR-2025,EQUITY_L (beyond Nifty 500)
TIPSFILMS,Tips Films Limited,Micro Cap,Media & Entertainment,INE0LQS01015,06-OCT-2022,EQUITY_L (beyond Nifty 500)
TIPSMUSIC,Tips Music Limited,Micro Cap,Media Entertainment & Publication,INE716B01029,10-NOV-2000,Nifty Microcap 250
TIRUMALCHM,Thirumalai Chemicals Limited,Micro Cap,Chemicals,INE338A01024,14-MAY-2003,EQUITY_L (beyond Nifty 500)
TIRUPATIFL,Tirupati Forge Limited,Micro Cap,Others / Diversified,INE319Y01024,04-AUG-2020,EQUITY_L (beyond Nifty 500)
TMB,Tamilnad Mercantile Bank Limited,Micro Cap,Financial Services,INE668A01016,15-SEP-2022,Nifty Microcap 250
TNPETRO,Tamilnadu PetroProducts Limited,Micro Cap,Others / Diversified,INE148A01019,27-OCT-1999,EQUITY_L (beyond Nifty 500)
TNPL,Tamil Nadu Newsprint & Papers Limited,Micro Cap,Media & Entertainment,INE107A01015,14-FEB-1996,EQUITY_L (beyond Nifty 500)
TNTELE,Tamilnadu Telecommunication Limited,Micro Cap,Information Technology,INE141D01018,04-FEB-2003,EQUITY_L (beyond Nifty 500)
TOKYOPLAST,Tokyo Plast International Limited,Micro Cap,Others / Diversified,INE932C01012,11-OCT-1995,EQUITY_L (beyond Nifty 500)
TOLINS,Tolins Tyres Limited,Micro Cap,Automobile & Auto Components,INE0RWQ01014,16-SEP-2024,EQUITY_L (beyond Nifty 500)
TOTAL,Total Transport Systems Limited,Micro Cap,Information Technology,INE336X01012,28-AUG-2020,EQUITY_L (beyond Nifty 500)
TOUCHWOOD,Touchwood Entertainment Limited,Micro Cap,Media & Entertainment,INE486Y01013,21-JAN-2020,EQUITY_L (beyond Nifty 500)
TPHQ,Teamo Productions HQ Limited,Micro Cap,FMCG & Consumer Goods,INE065J01024,30-JAN-2009,EQUITY_L (beyond Nifty 500)
TPLPLASTEH,TPL Plastech Limited,Micro Cap,Information Technology,INE413G01022,20-MAY-2015,EQUITY_L (beyond Nifty 500)
TRACXN,Tracxn Technologies Limited,Micro Cap,Information Technology,INE0HMF01019,20-OCT-2022,EQUITY_L (beyond Nifty 500)
TRANSPEK,Transpek Industry Limited,Micro Cap,Others / Diversified,INE687A01016,20-APR-2026,EQUITY_L (beyond Nifty 500)
TRANSRAILL,Transrail Lighting Limited,Micro Cap,Capital Goods,INE454P01035,27-DEC-2024,Nifty Microcap 250
TRANSWORLD,TRANSWORLD SHIPPING LINES LIMITED,Micro Cap,Logistics & Transportation,INE757B01015,01-MAR-1995,EQUITY_L (beyond Nifty 500)
TREEHOUSE,Tree House Education & Accessories Limited,Micro Cap,Education,INE040M01013,26-AUG-2011,EQUITY_L (beyond Nifty 500)
TREJHARA,TREJHARA SOLUTIONS LIMITED,Micro Cap,Others / Diversified,INE00CA01015,28-DEC-2018,EQUITY_L (beyond Nifty 500)
TREL,Transindia Real Estate Limited,Micro Cap,Real Estate,INE0O3901029,10-AUG-2023,EQUITY_L (beyond Nifty 500)
TRF,TRF Limited,Micro Cap,Others / Diversified,INE391D01019,26-MAR-2010,EQUITY_L (beyond Nifty 500)
TRIGYN,Trigyn Technologies Limited,Micro Cap,Information Technology,INE948A01012,09-APR-1998,EQUITY_L (beyond Nifty 500)
TRIVENI,Triveni Engineering & Industries Limited,Micro Cap,Fast Moving Consumer Goods,INE256C01024,13-DEC-2005,Nifty Microcap 250
TRU,TruCap Finance Limited,Micro Cap,Financial Services,INE615R01029,20-JUN-2023,EQUITY_L (beyond Nifty 500)
TRUALT,TruAlt Bioenergy Limited,Micro Cap,Others / Diversified,INE0MWH01014,03-OCT-2025,EQUITY_L (beyond Nifty 500)
TSFINV,TSF INVESTMENTS LIMITED,Micro Cap,Financial Services,INE202Z01029,26-MAR-2018,Nifty Microcap 250
TTKHLTCARE,TTK Healthcare Limited,Micro Cap,Healthcare & Pharma,INE910C01018,02-DEC-2015,EQUITY_L (beyond Nifty 500)
TTKPRESTIG,TTK Prestige Limited,Micro Cap,Others / Diversified,INE690A01028,22-DEC-1999,EQUITY_L (beyond Nifty 500)
TTL,T T Limited,Micro Cap,Others / Diversified,INE592B01024,22-FEB-2007,EQUITY_L (beyond Nifty 500)
TVSELECT,TVS Electronics Limited,Micro Cap,Electronics & Components,INE236G01019,26-DEC-2003,EQUITY_L (beyond Nifty 500)
TVSHLTD,TVS Holdings Limited,Micro Cap,Others / Diversified,INE105A01035,23-OCT-2012,EQUITY_L (beyond Nifty 500)
TVSSCS,TVS Supply Chain Solutions Limited,Micro Cap,Services,INE395N01027,23-AUG-2023,Nifty Microcap 250
TVSSRICHAK,TVS Srichakra Limited,Micro Cap,Others / Diversified,INE421C01016,13-FEB-2007,EQUITY_L (beyond Nifty 500)
TVTODAY,TV Today Network Limited,Micro Cap,Information Technology,INE038F01029,16-JAN-2004,EQUITY_L (beyond Nifty 500)
TVVISION,TV Vision Limited,Micro Cap,Others / Diversified,INE871L01013,15-SEP-2016,EQUITY_L (beyond Nifty 500)
UCAL,UCAL LIMITED,Micro Cap,Others / Diversified,INE139B01016,13-SEP-1995,EQUITY_L (beyond Nifty 500)
UDS,Updater Services Limited,Micro Cap,Others / Diversified,INE851I01011,04-OCT-2023,EQUITY_L (beyond Nifty 500)
UEL,Ujaas Energy Limited,Micro Cap,Others / Diversified,INE899L01030,16-APR-2024,EQUITY_L (beyond Nifty 500)
UFBL,United Foodbrands Limited,Micro Cap,FMCG & Consumer Goods,INE382M01027,07-APR-2021,EQUITY_L (beyond Nifty 500)
UFLEX,UFLEX Limited,Micro Cap,Others / Diversified,INE516A01017,23-AUG-1995,EQUITY_L (beyond Nifty 500)
UFO,UFO Moviez India Limited,Micro Cap,Media & Entertainment,INE527H01019,14-MAY-2015,EQUITY_L (beyond Nifty 500)
UGARSUGAR,The Ugar Sugar Works Limited,Micro Cap,FMCG & Consumer Goods,INE071E01023,23-AUG-2010,EQUITY_L (beyond Nifty 500)
UGROCAP,Ugro Capital Limited,Micro Cap,Financial Services,INE583D01011,11-AUG-2021,EQUITY_L (beyond Nifty 500)
UJJIVANSFB,Ujjivan Small Finance Bank Limited,Micro Cap,Financial Services,INE551W01018,12-DEC-2019,Nifty Microcap 250
ULTRAMAR,Ultramarine & Pigments Limited,Micro Cap,Chemicals,INE405A01021,20-APR-2026,EQUITY_L (beyond Nifty 500)
UMAEXPORTS,Uma Exports Limited,Micro Cap,Logistics & Transportation,INE0GIU01018,07-APR-2022,EQUITY_L (beyond Nifty 500)
UMESLTD,Usha Martin Education & Solutions Limited,Micro Cap,Metals & Mining,INE240C01028,12-JUL-2010,EQUITY_L (beyond Nifty 500)
UMIYA-MRO,UMIYA BUILDCON LIMITED,Micro Cap,Construction & Infrastructure,INE398B01018,01-NOV-2000,EQUITY_L (beyond Nifty 500)
UNICHEMLAB,Unichem Laboratories Limited,Micro Cap,Healthcare & Pharma,INE351A01035,07-FEB-2001,EQUITY_L (beyond Nifty 500)
UNIDT,United Drilling Tools Limited,Micro Cap,Capital Goods & Engineering,INE961D01019,25-SEP-2020,EQUITY_L (beyond Nifty 500)
UNIECOM,Unicommerce Esolutions Limited,Micro Cap,Others / Diversified,INE00U401027,13-AUG-2024,EQUITY_L (beyond Nifty 500)
UNIENTER,Uniphos Enterprises Limited,Micro Cap,Information Technology,INE037A01022,23-JAN-2004,EQUITY_L (beyond Nifty 500)
UNIINFO,Uniinfo Telecom Services Limited,Micro Cap,Telecommunications,INE481Z01011,12-JAN-2022,EQUITY_L (beyond Nifty 500)
UNIMECH,Unimech Aerospace and Manufacturing Limited,Micro Cap,Retail & Consumer Services,INE0U3I01011,31-DEC-2024,EQUITY_L (beyond Nifty 500)
UNIPARTS,Uniparts India Limited,Micro Cap,Others / Diversified,INE244O01017,12-DEC-2022,EQUITY_L (beyond Nifty 500)
UNITECH,Unitech Limited,Micro Cap,Information Technology,INE694A01020,08-SEP-1999,EQUITY_L (beyond Nifty 500)
UNITEDPOLY,United Polyfab Gujarat Limited,Micro Cap,Others / Diversified,INE368U01029,31-DEC-2021,EQUITY_L (beyond Nifty 500)
UNITEDTEA,The United Nilgiri Tea Estates Company Limited,Micro Cap,FMCG & Consumer Goods,INE458F01011,28-JAN-2015,EQUITY_L (beyond Nifty 500)
UNIVASTU,Univastu India Limited,Micro Cap,Others / Diversified,INE562X01013,22-JUN-2020,EQUITY_L (beyond Nifty 500)
UNIVCABLES,Universal Cables Limited,Micro Cap,Capital Goods & Engineering,INE279A01012,17-MAY-1995,EQUITY_L (beyond Nifty 500)
UNIVPHOTO,Universus Photo Imagings Limited,Micro Cap,Others / Diversified,INE03V001013,14-FEB-2020,EQUITY_L (beyond Nifty 500)
URAVIDEF,Uravi Defence and Technology Limited,Micro Cap,Information Technology,INE568Z01015,05-JUL-2023,EQUITY_L (beyond Nifty 500)
URJA,Urja Global Limited,Micro Cap,Others / Diversified,INE550C01020,28-MAR-2017,EQUITY_L (beyond Nifty 500)
USK,Udayshivakumar Infra Limited,Micro Cap,Construction & Infrastructure,INE0N0Y01013,03-APR-2023,EQUITY_L (beyond Nifty 500)
UTKARSHBNK,Utkarsh Small Finance Bank Limited,Micro Cap,Financial Services - Banks,INE735W01017,21-JUL-2023,EQUITY_L (beyond Nifty 500)
UTLSOLAR,Fujiyama Power Systems Limited,Micro Cap,Capital Goods,INE12UR01024,20-NOV-2025,Nifty Microcap 250
UTTAMSUGAR,Uttam Sugar Mills Limited,Micro Cap,FMCG & Consumer Goods,INE786F01031,10-APR-2006,EQUITY_L (beyond Nifty 500)
UYFINCORP,U. Y. Fincorp Limited,Micro Cap,Others / Diversified,INE152C01025,03-OCT-2024,EQUITY_L (beyond Nifty 500)
V2RETAIL,V2 Retail Limited,Micro Cap,Consumer Services,INE945H01021,04-JUL-2007,Nifty Microcap 250
VADILALIND,Vadilal Industries Limited,Micro Cap,Others / Diversified,INE694D01016,15-JUN-2011,EQUITY_L (beyond Nifty 500)
VAIBHAVGBL,Vaibhav Global Limited,Micro Cap,Consumer Durables,INE884A01027,05-APR-2004,Nifty Microcap 250
VAISHALI,Vaishali Pharma Limited,Micro Cap,Healthcare & Pharma,INE972X01022,15-JAN-2020,EQUITY_L (beyond Nifty 500)
VAKRANGEE,Vakrangee Limited,Micro Cap,Others / Diversified,INE051B01021,03-APR-2006,EQUITY_L (beyond Nifty 500)
VALIANTLAB,Valiant Laboratories Limited,Micro Cap,Healthcare & Pharma,INE0JWS01017,06-OCT-2023,EQUITY_L (beyond Nifty 500)
VALIANTORG,Valiant Organics Limited,Micro Cap,Others / Diversified,INE565V01010,23-JUL-2021,EQUITY_L (beyond Nifty 500)
VARDHACRLC,Vardhman Acrylics Limited,Micro Cap,Others / Diversified,INE116G01013,30-SEP-2003,EQUITY_L (beyond Nifty 500)
VARDMNPOLY,Vardhman Polytex Limited,Micro Cap,Others / Diversified,INE835A01029,12-MAY-2003,EQUITY_L (beyond Nifty 500)
VARROC,Varroc Engineering Limited,Micro Cap,Automobile and Auto Components,INE665L01035,06-JUL-2018,Nifty Microcap 250
VASCONEQ,Vascon Engineers Limited,Micro Cap,Capital Goods & Engineering,INE893I01013,15-FEB-2010,EQUITY_L (beyond Nifty 500)
VASWANI,Vaswani Industries Limited,Micro Cap,Others / Diversified,INE590L01019,20-SEP-2011,EQUITY_L (beyond Nifty 500)
VCL,Vaxtex Cotfab Limited,Micro Cap,Others / Diversified,INE098201036,19-APR-2022,EQUITY_L (beyond Nifty 500)
VEEDOL,Veedol Corporation Limited,Micro Cap,Others / Diversified,INE484C01030,16-JAN-2007,EQUITY_L (beyond Nifty 500)
VELJAN,Veljan Denison Limited,Micro Cap,Others / Diversified,INE232E01013,20-APR-2026,EQUITY_L (beyond Nifty 500)
VENKEYS,Venky's (India) Limited,Micro Cap,Others / Diversified,INE398A01010,28-JUL-2003,EQUITY_L (beyond Nifty 500)
VENTIVE,Ventive Hospitality Limited,Micro Cap,Healthcare & Pharma,INE781S01027,30-DEC-2024,EQUITY_L (beyond Nifty 500)
VENUSPIPES,Venus Pipes & Tubes Limited,Micro Cap,Others / Diversified,INE0JA001018,24-MAY-2022,EQUITY_L (beyond Nifty 500)
VENUSREM,Venus Remedies Limited,Micro Cap,Others / Diversified,INE411B01019,20-DEC-2006,EQUITY_L (beyond Nifty 500)
VERANDA,Veranda Learning Solutions Limited,Micro Cap,Others / Diversified,INE0IQ001011,11-APR-2022,EQUITY_L (beyond Nifty 500)
VERTOZ,Vertoz Limited,Micro Cap,Others / Diversified,INE188Y01031,14-MAY-2020,EQUITY_L (beyond Nifty 500)
VESUVIUS,Vesuvius India Limited,Micro Cap,Others / Diversified,INE386A01023,04-OCT-2002,EQUITY_L (beyond Nifty 500)
VETO,Veto Switchgears And Cables Limited,Micro Cap,Automobile & Auto Components,INE918N01018,29-APR-2015,EQUITY_L (beyond Nifty 500)
VGL,VARVEE GLOBAL LIMITED,Micro Cap,Others / Diversified,INE273D01027,21-NOV-2006,EQUITY_L (beyond Nifty 500)
VGUARD,V-Guard Industries Limited,Micro Cap,Consumer Durables,INE951I01027,13-MAR-2008,Nifty Microcap 250
VHL,Vardhman Holdings Limited,Micro Cap,Others / Diversified,INE701A01023,30-JUN-2005,EQUITY_L (beyond Nifty 500)
VHLTD,Viceroy Hotels Limited,Micro Cap,Retail & Consumer Services,INE048C01025,03-APR-2024,EQUITY_L (beyond Nifty 500)
VIDHIING,Vidhi Specialty Food Ingredients Limited,Micro Cap,FMCG & Consumer Goods,INE632C01026,02-MAR-2016,EQUITY_L (beyond Nifty 500)
VIDYAWIRES,Vidya Wires Limited,Micro Cap,Others / Diversified,INE14UN01029,10-DEC-2025,EQUITY_L (beyond Nifty 500)
VIJIFIN,Viji Finance Limited,Micro Cap,Financial Services,INE159N01027,11-JUL-2016,EQUITY_L (beyond Nifty 500)
VIKASECO,Vikas EcoTech Limited,Micro Cap,Information Technology,INE806A01020,12-DEC-2011,EQUITY_L (beyond Nifty 500)
VIKASLIFE,Vikas Lifecare Limited,Micro Cap,Automobile & Auto Components,INE161L01027,08-MAY-2019,EQUITY_L (beyond Nifty 500)
VIKRAMSOLR,Vikram Solar Limited,Micro Cap,Capital Goods,INE078V01014,26-AUG-2025,Nifty Microcap 250
VIKRAN,Vikran Engineering Limited,Micro Cap,Capital Goods & Engineering,INE01R501028,03-SEP-2025,EQUITY_L (beyond Nifty 500)
VIMTALABS,Vimta Labs Limited,Micro Cap,Healthcare & Pharma,INE579C01029,15-DEC-2005,EQUITY_L (beyond Nifty 500)
VINATIORGA,Vinati Organics Limited,Micro Cap,Others / Diversified,INE410B01037,28-JUL-2009,EQUITY_L (beyond Nifty 500)
VINCOFE,Vintage Coffee And Beverages Limited,Micro Cap,FMCG & Consumer Goods,INE498Q01014,18-OCT-2024,EQUITY_L (beyond Nifty 500)
VINDHYATEL,Vindhya Telelinks Limited,Micro Cap,Others / Diversified,INE707A01012,08-FEB-1995,EQUITY_L (beyond Nifty 500)
VINEETLAB,Vineet Laboratories Limited,Micro Cap,Healthcare & Pharma,INE505Y01010,15-JUN-2021,EQUITY_L (beyond Nifty 500)
VINNY,Vinny Overseas Limited,Micro Cap,Others / Diversified,INE01KI01027,28-NOV-2022,EQUITY_L (beyond Nifty 500)
VINYLINDIA,Vinyl Chemicals (India) Limited,Micro Cap,Chemicals,INE250B01029,21-JUL-2008,EQUITY_L (beyond Nifty 500)
VIPCLOTHNG,VIP Clothing Limited,Micro Cap,Textiles & Apparel,INE450G01024,06-AUG-2007,EQUITY_L (beyond Nifty 500)
VIPIND,VIP Industries Limited,Micro Cap,Consumer Durables,INE054A01027,02-MAR-2005,Nifty Microcap 250
VIPULLTD,Vipul Limited,Micro Cap,Others / Diversified,INE946H01037,23-APR-2015,EQUITY_L (beyond Nifty 500)
VIRINCHI,Virinchi Limited,Micro Cap,Others / Diversified,INE539B01017,03-MAY-2023,EQUITY_L (beyond Nifty 500)
VISACHROME,VISA Chrome Limited,Micro Cap,Others / Diversified,INE286H01012,17-MAR-2006,EQUITY_L (beyond Nifty 500)
VISAKAIND,Visaka Industries Limited,Micro Cap,Others / Diversified,INE392A01021,28-AUG-1996,EQUITY_L (beyond Nifty 500)
VISHNU,Vishnu Chemicals Limited,Micro Cap,Chemicals,INE270I01022,05-MAR-2015,EQUITY_L (beyond Nifty 500)
VISHWARAJ,Vishwaraj Sugar Industries Limited,Micro Cap,FMCG & Consumer Goods,INE430N01022,15-OCT-2019,EQUITY_L (beyond Nifty 500)
VITAL,Vital Chemtech Limited,Micro Cap,Information Technology,INE0L4K01016,11-MAR-2026,EQUITY_L (beyond Nifty 500)
VIVIANA,Viviana Power Tech Limited,Micro Cap,Information Technology,INE0MEG01014,02-JUN-2026,EQUITY_L (beyond Nifty 500)
VIVIDHA,Visagar Polytex Limited,Micro Cap,Others / Diversified,INE370E01029,21-MAY-2013,EQUITY_L (beyond Nifty 500)
VIVIMEDLAB,Vivimed Labs Limited,Micro Cap,Healthcare & Pharma,INE526G01021,17-AUG-2005,EQUITY_L (beyond Nifty 500)
VIYASH,Viyash Scientific Limited,Micro Cap,Healthcare,INE807F01027,10-MAR-2016,Nifty Microcap 250
VLEGOV,VL E-Governance & IT Solutions Limited,Micro Cap,Information Technology,INE03HW01020,14-AUG-2023,EQUITY_L (beyond Nifty 500)
VLSFINANCE,VLS Finance Limited,Micro Cap,Financial Services,INE709A01018,25-MAY-1995,EQUITY_L (beyond Nifty 500)
VMART,V-Mart Retail Limited,Micro Cap,Consumer Services,INE665J01013,20-FEB-2013,Nifty Microcap 250
VMSTMT,VMS TMT Limited,Micro Cap,Others / Diversified,INE0SJA01013,24-SEP-2025,EQUITY_L (beyond Nifty 500)
VOLTAMP,Voltamp Transformers Limited,Micro Cap,Capital Goods,INE540H01012,20-SEP-2006,Nifty Microcap 250
VPRPL,Vishnu Prakash R Punglia Limited,Micro Cap,Others / Diversified,INE0AE001013,05-SEP-2023,EQUITY_L (beyond Nifty 500)
VRAJ,Vraj Iron and Steel Limited,Micro Cap,Metals & Mining,INE0S2V01010,03-JUL-2024,EQUITY_L (beyond Nifty 500)
VRLLOG,VRL Logistics Limited,Micro Cap,Logistics & Transportation,INE366I01010,30-APR-2015,EQUITY_L (beyond Nifty 500)
VSSL,Vardhman Special Steels Limited,Micro Cap,Metals & Mining,INE050M01012,17-MAY-2012,EQUITY_L (beyond Nifty 500)
VSTIND,VST Industries Limited,Micro Cap,Others / Diversified,INE710A01016,05-SEP-2003,EQUITY_L (beyond Nifty 500)
VSTL,Vibhor Steel Tubes Limited,Micro Cap,Metals & Mining,INE0QTF01015,20-FEB-2024,EQUITY_L (beyond Nifty 500)
VSTTILLERS,V.S.T Tillers Tractors Limited,Micro Cap,Automobile & Auto Components,INE764D01017,20-JUN-2011,EQUITY_L (beyond Nifty 500)
WAAREEINDO,Indosolar Limited,Micro Cap,Power & Renewables,INE866K01023,29-SEP-2010,EQUITY_L (beyond Nifty 500)
WAAREERTL,Waaree Renewable Technologies Limited,Micro Cap,Capital Goods,INE299N01021,09-APR-2025,Nifty Microcap 250
